,index,Feature,value_MI
483,468,tqwt_TKEO_std_dec_5,0.0191174722326421520
484,321,tqwt_energy_dec_2,0.0190893064510888610
485,354,tqwt_energy_dec_35,0.0186819503190562841
486,497,tqwt_TKEO_std_dec_34,0.0186777827464241764
487,248,det_LT_entropy_shannon_9_coef,0.0185393988791986430
488,739,tqwt_kurtosisValue_dec_24,0.0183709745738722674
489,626,tqwt_minValue_dec_19,0.0180162136481556434
490,711,tqwt_skewnessValue_dec_32,0.0180061418801704676
491,518,tqwt_medianValue_dec_19,0.0179336587112546297
492,162,det_entropy_log_4_coef,0.0176259602219304146
493,464,tqwt_TKEO_std_dec_1,0.0176186549580765739
494,498,tqwt_TKEO_std_dec_35,0.0174672512353675202
495,538,tqwt_meanValue_dec_3,0.0174588494446781262
496,500,tqwt_medianValue_dec_1,0.0174459109910591881
497,229,Ea2,0.0173673918464882782
498,571,tqwt_meanValue_dec_36,0.0173079196037868588
499,329,tqwt_energy_dec_10,0.0172084702635861841
500,340,tqwt_energy_dec_21,0.0168276023805189467
501,276,det_LT_TKEO_std_7_coef,0.0167213868906634922
502,273,det_LT_TKEO_std_4_coef,0.0166238238635609825
503,26,f3,0.0165675287672957250
504,49,IMF_SNR_TKEO,0.0161490604664045190
505,635,tqwt_minValue_dec_28,0.0161125992022856934
506,180,det_TKEO_std_2_coef,0.0160966659278671820
507,544,tqwt_meanValue_dec_9,0.0158847328756261952
508,484,tqwt_TKEO_std_dec_21,0.0156405868763518363
509,430,tqwt_TKEO_mean_dec_3,0.0156299176082823621
510,155,det_entropy_shannon_7_coef,0.0156154997494404313
511,125,std_delta_delta_0th,0.0152063995069964264
512,672,tqwt_maxValue_dec_29,0.0150963125445606750
513,40,GNE_NSR_SEO,0.0150837024386902829
514,341,tqwt_energy_dec_22,0.0149484659195311398
515,87,mean_4th_delta_delta,0.0148800123091730185
516,574,tqwt_stdValue_dec_3,0.0147139569704792805
517,632,tqwt_minValue_dec_25,0.0146251855921906149
518,151,det_entropy_shannon_3_coef,0.0145218533574644759
519,112,std_1st_delta,0.0144865464040098146
520,275,det_LT_TKEO_std_6_coef,0.0144192261450779569
521,561,tqwt_meanValue_dec_26,0.0143570574319200617
522,170,det_TKEO_mean_2_coef,0.0143356521274540238
523,712,tqwt_skewnessValue_dec_33,0.0142076582789139039
524,77,mean_8th_delta,0.0140032640615694870
525,383,tqwt_entropy_shannon_dec_28,0.0138502286718789058
526,420,tqwt_entropy_log_dec_29,0.0137702081426556155
527,261,det_LT_TKEO_mean_2_coef,0.0137243842751040290
528,675,tqwt_maxValue_dec_32,0.0137095135216653841
529,667,tqwt_maxValue_dec_24,0.0136753202830433018
530,612,tqwt_minValue_dec_5,0.0133896110123234990
531,503,tqwt_medianValue_dec_4,0.0133650151005253459
532,32,GQ_prc5_95,0.0129577531150897318
533,241,det_LT_entropy_shannon_2_coef,0.0128741218499546228
534,528,tqwt_medianValue_dec_29,0.0127835857607929704
535,594,tqwt_stdValue_dec_23,0.0125978803403825612
536,377,tqwt_entropy_shannon_dec_22,0.0125328570327549738
537,337,tqwt_energy_dec_18,0.0124438874894516882
538,141,Ed_3_coef,0.0123840606639895601
539,638,tqwt_minValue_dec_31,0.0123641902838791395
540,186,det_TKEO_std_8_coef,0.0123515469250856658
541,490,tqwt_TKEO_std_dec_27,0.0122557030793333244
542,126,std_1st_delta_delta,0.0122214970134684187
543,564,tqwt_meanValue_dec_29,0.0118714473107941476
544,698,tqwt_skewnessValue_dec_19,0.0117780764186832254
545,379,tqwt_entropy_shannon_dec_24,0.0116387799413895099
546,64,mean_MFCC_9th_coef,0.0113577186791360418
547,267,det_LT_TKEO_mean_8_coef,0.0113565450557486791
548,253,det_LT_entropy_log_4_coef,0.0113441349953595783
549,95,mean_12th_delta_delta,0.0113287538855986192
550,634,tqwt_minValue_dec_27,0.0112324673067911718
551,668,tqwt_maxValue_dec_25,0.0111829364395295006
552,491,tqwt_TKEO_std_dec_28,0.0111670013816165259
553,42,VFER_std,0.0110314603999548400
554,669,tqwt_maxValue_dec_26,0.0108905849613454286
555,102,std_MFCC_5th_coef,0.0107843162663898706
556,103,std_MFCC_6th_coef,0.0107263199160545497
557,152,det_entropy_shannon_4_coef,0.0106823402198295003
558,66,mean_MFCC_11th_coef,0.0104613871108252265
559,670,tqwt_maxValue_dec_27,0.0103668751391796654
560,636,tqwt_minValue_dec_29,0.0103452616656045659
561,513,tqwt_medianValue_dec_14,0.0101801892235124924
562,75,mean_6th_delta,0.0101355544166681355
563,553,tqwt_meanValue_dec_18,0.0101153659254344941
564,680,tqwt_skewnessValue_dec_1,0.0099986072921016689
565,429,tqwt_TKEO_mean_dec_2,0.0099902633642185990
566,414,tqwt_entropy_log_dec_23,0.0099835932257237303
567,108,std_MFCC_11th_coef,0.0099541795901130214
568,176,det_TKEO_mean_8_coef,0.0098531641920602819
569,386,tqwt_entropy_shannon_dec_31,0.0097998128721179523
570,328,tqwt_energy_dec_9,0.0097510472640085499
571,326,tqwt_energy_dec_7,0.0096705018829486011
572,597,tqwt_stdValue_dec_26,0.0094327958435600490
573,277,det_LT_TKEO_std_8_coef,0.0092894359246196156
574,423,tqwt_entropy_log_dec_32,0.0092345543790262052
575,593,tqwt_stdValue_dec_22,0.0092235145212389291
576,536,tqwt_meanValue_dec_1,0.0090688514199501746
577,28,b1,0.0089778215468805378
578,150,det_entropy_shannon_2_coef,0.0088774130221482839
579,265,det_LT_TKEO_mean_6_coef,0.0088466372642843627
580,531,tqwt_medianValue_dec_32,0.0086180655669492179
581,92,mean_9th_delta_delta,0.0085330087818316080
582,179,det_TKEO_std_1_coef,0.0084445360499525446
583,744,tqwt_kurtosisValue_dec_29,0.0081558272159709677
584,633,tqwt_minValue_dec_26,0.0081510336863588329
585,554,tqwt_meanValue_dec_19,0.0081352586138923044
586,539,tqwt_meanValue_dec_4,0.0080285155523716067
587,663,tqwt_maxValue_dec_20,0.0078869186872339014
588,338,tqwt_energy_dec_19,0.0075920953410948400
589,233,Ed2_4_coef,0.0074003446952715102
590,30,b3,0.0073943405262544282
591,385,tqwt_entropy_shannon_dec_30,0.0070881906869202371
592,674,tqwt_maxValue_dec_31,0.0069430095470714992
593,637,tqwt_minValue_dec_30,0.0068874792628996762
594,713,tqwt_skewnessValue_dec_34,0.0068692092114419623
595,719,tqwt_kurtosisValue_dec_4,0.0067535957627975485
596,573,tqwt_stdValue_dec_2,0.0065215206482869270
597,164,det_entropy_log_6_coef,0.0065183785835494223
598,63,mean_MFCC_8th_coef,0.0063813997343735718
599,708,tqwt_skewnessValue_dec_29,0.0061818467313290437
600,25,f2,0.0061406957086118652
601,501,tqwt_medianValue_dec_2,0.0059054062470031976
602,100,std_MFCC_3rd_coef,0.0057663265132341657
603,689,tqwt_skewnessValue_dec_10,0.0054564354589377029
604,83,mean_delta_delta_0th,0.0054427020451923713
605,718,tqwt_kurtosisValue_dec_3,0.0054413642138835261
606,413,tqwt_entropy_log_dec_22,0.0053416424207706203
607,111,std_0th_delta,0.0053233281224156492
608,563,tqwt_meanValue_dec_28,0.0052928792255830803
609,272,det_LT_TKEO_std_3_coef,0.0051509304931032229
610,378,tqwt_entropy_shannon_dec_23,0.0050498675433465756
611,185,det_TKEO_std_7_coef,0.0050216486868746024
612,565,tqwt_meanValue_dec_30,0.0049605080343420038
613,51,IMF_NSR_SEO,0.0048925749737587232
614,608,tqwt_minValue_dec_1,0.0047457449479735292
615,602,tqwt_stdValue_dec_31,0.0047342749652048433
616,681,tqwt_skewnessValue_dec_2,0.0044260946995220429
617,428,tqwt_TKEO_mean_dec_1,0.0043156171337765947
618,93,mean_10th_delta_delta,0.0042191572525198673
619,488,tqwt_TKEO_std_dec_25,0.0040201021990420305
620,628,tqwt_minValue_dec_21,0.0038885857535404522
621,156,det_entropy_shannon_8_coef,0.0038324589002156628
622,600,tqwt_stdValue_dec_29,0.0035566359963159488
623,255,det_LT_entropy_log_6_coef,0.0035200468984972755
624,34,GQ_std_cycle_closed,0.0034142207720346818
625,234,Ed2_5_coef,0.0033750745895573253
626,450,tqwt_TKEO_mean_dec_23,0.0033413540376840967
627,70,mean_1st_delta,0.0031358531339418239
628,673,tqwt_maxValue_dec_30,0.0030890334059399116
629,357,tqwt_entropy_shannon_dec_2,0.0030558636459758759
630,84,mean_1st_delta_delta,0.0029995182624529271
631,177,det_TKEO_mean_9_coef,0.0029455437565533149
632,14,apq3Shimmer,0.0028934399798710153
633,686,tqwt_skewnessValue_dec_7,0.0026432460775305255
634,726,tqwt_kurtosisValue_dec_11,0.0026232087290929407
635,421,tqwt_entropy_log_dec_30,0.0023408213106625997
636,722,tqwt_kurtosisValue_dec_7,0.0022540920497404748
637,274,det_LT_TKEO_std_5_coef,0.0019522254923476368
638,724,tqwt_kurtosisValue_dec_9,0.0015260123517499835
639,127,std_2nd_delta_delta,0.0014211224081766005
640,736,tqwt_kurtosisValue_dec_21,0.0012380141637240438
641,17,ddaShimmer,0.0011800385699243243
642,350,tqwt_energy_dec_31,0.0010812683344820773
643,230,Ed2_1_coef,0.0010622237651369826
644,643,tqwt_minValue_dec_36,0.0009578776683465406
645,178,det_TKEO_mean_10_coef,0.0009413109382947482
646,685,tqwt_skewnessValue_dec_6,0.0009333664774047179
647,175,det_TKEO_mean_7_coef,0.0008912110914718330
648,380,tqwt_entropy_shannon_dec_25,0.0005313357849927591
649,144,Ed_6_coef,0.0005299939507186213
650,269,det_LT_TKEO_mean_10_coef,0.0004467329799626718
651,496,tqwt_TKEO_std_dec_33,0.0004196510339113946
652,78,mean_9th_delta,0.0001828509851373727
653,46,VFER_NSR_TKEO,0.0000122563351447891
654,688,tqwt_skewnessValue_dec_9,0.0000000000000000000
655,745,tqwt_kurtosisValue_dec_30,0.0000000000000000000
656,729,tqwt_kurtosisValue_dec_14,0.0000000000000000000
657,748,tqwt_kurtosisValue_dec_33,0.0000000000000000000
658,725,tqwt_kurtosisValue_dec_10,0.0000000000000000000
659,747,tqwt_kurtosisValue_dec_32,0.0000000000000000000
660,723,tqwt_kurtosisValue_dec_8,0.0000000000000000000
661,693,tqwt_skewnessValue_dec_14,0.0000000000000000000
662,694,tqwt_skewnessValue_dec_15,0.0000000000000000000
663,746,tqwt_kurtosisValue_dec_31,0.0000000000000000000
664,683,tqwt_skewnessValue_dec_4,0.0000000000000000000
665,710,tqwt_skewnessValue_dec_31,0.0000000000000000000
666,0,PPE,0.0000000000000000000
667,639,tqwt_minValue_dec_32,0.0000000000000000000
668,166,det_entropy_log_8_coef,0.0000000000000000000
669,153,det_entropy_shannon_5_coef,0.0000000000000000000
670,154,det_entropy_shannon_6_coef,0.0000000000000000000
671,157,det_entropy_shannon_9_coef,0.0000000000000000000
672,158,det_entropy_shannon_10_coef,0.0000000000000000000
673,160,det_entropy_log_2_coef,0.0000000000000000000
674,161,det_entropy_log_3_coef,0.0000000000000000000
675,163,det_entropy_log_5_coef,0.0000000000000000000
676,165,det_entropy_log_7_coef,0.0000000000000000000
677,167,det_entropy_log_9_coef,0.0000000000000000000
678,145,Ed_7_coef,0.0000000000000000000
679,171,det_TKEO_mean_3_coef,0.0000000000000000000
680,172,det_TKEO_mean_4_coef,0.0000000000000000000
681,173,det_TKEO_mean_5_coef,0.0000000000000000000
682,174,det_TKEO_mean_6_coef,0.0000000000000000000
683,182,det_TKEO_std_4_coef,0.0000000000000000000
684,184,det_TKEO_std_6_coef,0.0000000000000000000
685,187,det_TKEO_std_9_coef,0.0000000000000000000
686,188,det_TKEO_std_10_coef,0.0000000000000000000
687,149,det_entropy_shannon_1_coef,0.0000000000000000000
688,143,Ed_5_coef,0.0000000000000000000
689,631,tqwt_minValue_dec_24,0.0000000000000000000
690,74,mean_5th_delta,0.0000000000000000000
691,27,f4,0.0000000000000000000
692,29,b2,0.0000000000000000000
693,31,b4,0.0000000000000000000
694,37,GNE_SNR_TKEO,0.0000000000000000000
695,39,GNE_NSR_TKEO,0.0000000000000000000
696,45,VFER_SNR_SEO,0.0000000000000000000
697,62,mean_MFCC_7th_coef,0.0000000000000000000
698,72,mean_3rd_delta,0.0000000000000000000
699,76,mean_7th_delta,0.0000000000000000000
700,138,Ea,0.0000000000000000000
701,79,mean_10th_delta,0.0000000000000000000
702,81,mean_12th_delta,0.0000000000000000000
703,85,mean_2nd_delta_delta,0.0000000000000000000
704,86,mean_3rd_delta_delta,0.0000000000000000000
705,88,mean_5th_delta_delta,0.0000000000000000000
706,89,mean_6th_delta_delta,0.0000000000000000000
707,91,mean_8th_delta_delta,0.0000000000000000000
708,99,std_MFCC_2nd_coef,0.0000000000000000000
709,235,Ed2_6_coef,0.0000000000000000000
710,236,Ed2_7_coef,0.0000000000000000000
711,238,Ed2_9_coef,0.0000000000000000000
712,527,tqwt_medianValue_dec_28,0.0000000000000000000
713,449,tqwt_TKEO_mean_dec_22,0.0000000000000000000
714,451,tqwt_TKEO_mean_dec_24,0.0000000000000000000
715,452,tqwt_TKEO_mean_dec_25,0.0000000000000000000
716,456,tqwt_TKEO_mean_dec_29,0.0000000000000000000
717,458,tqwt_TKEO_mean_dec_31,0.0000000000000000000
718,487,tqwt_TKEO_std_dec_24,0.0000000000000000000
719,492,tqwt_TKEO_std_dec_29,0.0000000000000000000
720,493,tqwt_TKEO_std_dec_30,0.0000000000000000000
721,537,tqwt_meanValue_dec_2,0.0000000000000000000
722,239,Ed2_10_coef,0.0000000000000000000
723,542,tqwt_meanValue_dec_7,0.0000000000000000000
724,555,tqwt_meanValue_dec_20,0.0000000000000000000
725,557,tqwt_meanValue_dec_22,0.0000000000000000000
726,559,tqwt_meanValue_dec_24,0.0000000000000000000
727,566,tqwt_meanValue_dec_31,0.0000000000000000000
728,567,tqwt_meanValue_dec_32,0.0000000000000000000
729,568,tqwt_meanValue_dec_33,0.0000000000000000000
730,629,tqwt_minValue_dec_22,0.0000000000000000000
731,448,tqwt_TKEO_mean_dec_21,0.0000000000000000000
732,422,tqwt_entropy_log_dec_31,0.0000000000000000000
733,415,tqwt_entropy_log_dec_24,0.0000000000000000000
734,393,tqwt_entropy_log_dec_2,0.0000000000000000000
735,240,det_LT_entropy_shannon_1_coef,0.0000000000000000000
736,244,det_LT_entropy_shannon_5_coef,0.0000000000000000000
737,245,det_LT_entropy_shannon_6_coef,0.0000000000000000000
738,246,det_LT_entropy_shannon_7_coef,0.0000000000000000000
739,252,det_LT_entropy_log_3_coef,0.0000000000000000000
740,254,det_LT_entropy_log_5_coef,0.0000000000000000000
741,256,det_LT_entropy_log_7_coef,0.0000000000000000000
742,257,det_LT_entropy_log_8_coef,0.0000000000000000000
743,258,det_LT_entropy_log_9_coef,0.0000000000000000000
744,259,det_LT_entropy_log_10_coef,0.0000000000000000000
745,266,det_LT_TKEO_mean_7_coef,0.0000000000000000000
746,278,det_LT_TKEO_std_9_coef,0.0000000000000000000
747,279,det_LT_TKEO_std_10_coef,0.0000000000000000000
748,339,tqwt_energy_dec_20,0.0000000000000000000
749,342,tqwt_energy_dec_23,0.0000000000000000000
750,353,tqwt_energy_dec_34,0.0000000000000000000
751,355,tqwt_energy_dec_36,0.0000000000000000000
752,752,gender,0.0000000000000000000
